iter,min_cost,height,vel_x,height_cost,quat_cost,joint_cost,sym_cost,vel_cost,lateral_cost,jvel_cost,n_saturated,max_raw_torque
151,19968.21437354774,0.2969433485904169,0.33366707703556253,206.9522203011902,0.3312742766934036,0.0,11.206740395948252,34.00416228355508,4.396173405468629,398.43288006753164,4,37.195967745851
152,19785.98872937338,0.29695675242733754,0.310496744437846,206.8854290224353,0.26773085573746525,0.0,10.85803199465819,3.305449313803518,2.8969933737033324,118.88398252363677,4,66.91686031706384
153,19562.275412256797,0.2969729667567853,0.30222697062816967,206.80464747509637,0.2309255716570218,0.0,11.141900100175436,0.14878194536191347,2.401445769301636,248.8090870990505,5,70.77279168755432
154,20925.60650701896,0.2970009405760566,0.30366717086705064,206.66531595777874,0.17922275295561005,0.0,11.172727079238719,0.40344426504435066,3.9836749729280636,189.32490776541118,8,89.35512829580905
155,21852.2607087633,0.2969725948318365,0.31131516259363956,206.8065002687514,0.15307591683622862,0.0,10.428679316303704,3.840987135615006,5.685942021117082,265.38860669220287,5,57.23577313832161
156,21061.782263044883,0.29689549553290917,0.2854125258022335,207.19075988162163,0.14978751187399764,0.0,9.975199022247184,10.639720173525191,7.970324027027299,398.7415842098067,5,74.45997261495948
157,21324.41222103704,0.2968104317811696,0.2920598445618282,207.61512781306305,0.14078317927862638,0.0,9.52261102661071,3.1523034191164454,5.666876445959469,312.25670644357126,5,75.26858576325328
158,21494.464544464056,0.29677038914419196,0.2914289371569161,207.81504369627723,0.1448691683482845,0.0,8.946147382975344,3.6731559130046723,7.114522248991592,469.4886903293134,6,74.91264839061861
159,21509.9938431226,0.2966502892245141,0.28344168765142486,208.4152285907146,0.1485253488580025,0.0,8.35791211045003,13.708885391648787,8.783088724463058,275.9777590564792,8,67.1980049863794
160,20763.522694002695,0.29650382991938035,0.2849311166826864,209.14831254395298,0.14465562994471848,0.0,7.8507230235341225,11.353562221540601,14.403943499971176,366.32084550504374,4,99.43073972470181
161,20577.56699378092,0.2963160053302994,0.312039885940057,210.0903289163544,0.15161016702521782,0.0,6.9425902663036725,4.34876560348747,12.42532544303417,156.1712963997283,6,111.95605805668929
162,20485.614289804642,0.2961584813226538,0.2985979473183967,210.88200762371366,0.16882346884076874,0.0,6.450989139944179,0.0982875860995525,14.815718351380085,249.88876915418587,8,57.224065503005846
163,20374.731590736596,0.29600801217373995,0.30306437664722496,211.63962057019847,0.1864491008403965,0.0,6.180101458639926,0.2817121270817335,23.264531115937483,240.0987591706328,6,76.43438551098829
164,19719.507378965867,0.29587931808997114,0.29467277383377416,212.2886737502477,0.21077936462742697,0.0,6.412570050989189,1.4189669313060573,27.069616704203224,589.3586006740011,7,77.1310210842054
165,19849.9267711794,0.29573026611434083,0.3051386350495938,213.0416414747944,0.25739596929119773,0.0,6.471222576197504,0.792167105187426,18.75249239641663,374.18290003810466,6,109.77639726464946
166,20632.149736544623,0.29565005761158925,0.3137781655504559,213.4473834278464,0.29748576332335636,0.0,7.256343307367457,5.695135378073102,13.662878790022775,123.9183819702695,5,74.15930838490559
167,20387.68456178157,0.29552443490728125,0.30009322446623327,214.0836329320249,0.3154453340808001,0.0,7.918534391630679,0.0002607240331343825,13.484183448321128,149.37792570557173,1,73.4364448404367
168,20360.571564383954,0.2954958531457118,0.2826682081964135,214.22852506713318,0.378638674414071,0.0,8.038074663379152,15.019550356143437,7.596432671518725,80.46856902488821,5,98.80407927140665
169,19627.238599664106,0.29547711441303826,0.3098227729136878,214.32354563839877,0.37805214354589267,0.0,8.566277997406884,2.8946060314163775,8.136428968288318,116.02212582742034,4,87.51909983645594
170,20199.161671497648,0.2955518957315016,0.30492138967513754,213.9444694362954,0.35296597921837364,0.0,8.937895768372805,0.726602290036516,4.560632443757311,159.4631291362397,6,79.69505042517963
171,20106.31172082334,0.29565026520292914,0.31745008929528185,213.44633281008564,0.33375826689807564,0.0,9.066861761192875,9.135168492399313,3.637970325963415,90.68389340460726,7,64.641958051668
172,19974.025242846725,0.2958053467065999,0.3050795739124231,212.6621892958754,0.2831305953135996,0.0,8.536855986568384,0.7740621339530751,1.5661518418822156,138.4411216426831,2,50.07738277686703
173,20654.346203332974,0.29601121644660683,0.30022203002311465,211.62347288336184,0.24512394006566385,0.0,7.627054729411226,0.0014789199349289073,1.1311549228468214,670.7134275867977,5,103.13475188391388
174,20365.089862344634,0.29620739929669243,0.31226051356405804,210.63599797871825,0.2250895985279194,0.0,7.464966192323681,4.509605785633544,0.20790488124102832,288.9282622984288,4,118.21322090160422
175,21066.247876292902,0.2964148517025465,0.30302010865124834,209.5943104772188,0.20188056954601058,0.0,7.59998902020593,0.27363168796035464,0.17130607106402262,67.38411472707756,4,77.22780608742544
176,20226.685850588416,0.29669994745315936,0.29017067039542543,208.16696262919237,0.1832440010368134,0.0,7.0921468066607,4.8307860237682885,1.207908770215452,194.9546545184285,6,107.08124156575079
177,21039.494997107402,0.2969561811903336,0.31238338045512326,206.888275274781,0.1693169159752575,0.0,6.794153460602651,4.600443344889872,0.8312007251204027,319.8221762747381,3,75.84651696457496
178,19289.07709987144,0.2972397685229315,0.3213007242117653,205.47767742413885,0.14130525977113587,0.0,5.939600468934187,13.61162555837056,0.43288816215461867,323.5638445224234,5,54.266541269558104
179,19923.14395096112,0.29748593232296705,0.31316266642322477,204.25714093829924,0.11579806862891319,0.0,5.611629395341252,5.197673621072669,0.36649804331721836,254.63202611807674,5,54.57337592789885
180,19241.782040182035,0.29769793799469413,0.28767320026111426,203.20888230975638,0.11165621061532069,0.0,5.33082295733799,7.597499590129665,0.5036066532814747,396.7765375353853,6,102.84190953378514
181,19856.103035142703,0.29779814326600673,0.3080506713757379,202.71435751547867,0.1035634646567838,0.0,4.8375541132009445,1.9443992880037646,1.691519494025311,260.2973025917924,6,86.26346088254712
182,20111.76450096464,0.29788635362820165,0.2961043469736313,202.2795276141826,0.1044450227112917,0.0,4.858008493946304,0.7588056250927743,1.7927960331974255,205.27211645287616,7,114.75078630441047
183,20052.396467749884,0.29794668858504336,0.2918636542720635,201.9823774247956,0.10605162689032858,0.0,4.458310785672163,3.310006090225509,1.447007271970683,413.0010342493774,7,75.36440389149442
184,19684.577722205104,0.29804820994492337,0.30538402486580946,201.48287679694073,0.10392880940529876,0.0,4.3609380351264075,0.8696317126696395,0.6893519406925029,297.143713165525,5,183.6918751716276
185,20543.096785265523,0.29816793033149913,0.3112553503788086,200.89462878691143,0.11115220389792266,0.0,4.243227722552897,3.8004873644924024,0.3030142805088236,207.80395197971004,3,79.19784822353868
186,20606.653620071804,0.29830590975875176,0.32045249745751553,200.21773141035635,0.12172539183300622,0.0,4.145835727706875,12.549139567490387,0.13986547667469454,177.38384765586596,5,66.33333162203265
187,20012.331425540695,0.29836564795611104,0.3000067662584012,199.925023008768,0.137083943610673,0.0,3.7958192048794865,1.3734675825689982e-6,0.4914487676415452,283.32832415014815,7,94.07815490508108
188,20006.1938974025,0.298417056591327,0.31922777334265806,199.67329965668225,0.15477554523496342,0.0,3.737336526937133,11.091218031498972,0.38310513772890503,342.34397485269625,6,119.89086314031097
189,19212.333811167297,0.2984322534220055,0.3193978244181733,199.59891845435791,0.16499996657578603,0.0,3.4557601150696455,11.288267764748452,0.5829310981685757,223.78780541075906,7,70.08120715394614
190,20237.30511173909,0.29850113518113786,0.3122229626072953,199.261949002895,0.1706250977800878,0.0,3.1794587467994977,4.482024446980194,1.711259529715572,208.18348064899286,7,69.71753210571441
191,20567.963707705094,0.29852748914329474,0.30209622824452337,199.1331007588787,0.17738157982031552,0.0,2.754003560780836,0.13182518559412704,0.6130129029508964,192.534049770172,7,93.55610237751308
192,20444.975206545485,0.29856338015058825,0.3073045238750165,198.9576915749281,0.1764863780938507,0.0,2.8091219337231905,1.6006820712205867,1.5116301304307178,202.83753740306494,5,78.66931728110356
193,20895.493052165053,0.29860058224499747,0.3018057382664795,198.77595632560264,0.18733019732913994,0.0,2.686272505342029,0.09782072061085238,2.2658796525913862,394.3529887379718,7,57.53694522383567
194,20181.078885573454,0.29863791270938944,0.2927399236685694,198.59367744854796,0.20386009257851195,0.0,2.8124991084981454,2.6354354169099468,1.7711374468806995,306.60339554058675,1,60.42643620168497
195,20592.008949151612,0.29873441235242415,0.3026080352456701,198.12287207117498,0.2208906709164279,0.0,2.9764867977426217,0.20405543527972558,1.4545353014314275,379.3820675709372,7,148.27266365474165
196,21236.06679678173,0.2988475780134921,0.3105111775888089,197.57146782828755,0.22494906360961192,0.0,3.163947284229098,3.3145456291043724,0.6017572893377952,355.7977891317632,5,96.26679876013675
197,20795.913988360448,0.29883262224632745,0.2999372633988109,197.64429634222134,0.21674411182635592,0.0,3.192582796277075,0.00019679405643804795,0.2205532509557934,504.42267804623145,5,95.02437719349244
198,21072.53651674794,0.2988586010523337,0.3020297037573661,197.5177986955303,0.20737911633663964,0.0,3.515826861260771,0.1235909202799829,0.07750841793608582,331.8112365451541,7,107.24794844789285
199,20731.24647874131,0.2989576207235816,0.3154867313729532,197.03601716348544,0.19216528956267373,0.0,3.548299945454923,7.195165458540386,0.5530104378178582,339.51563862490383,5,111.08909105383248
200,19876.89016629115,0.29901155021512793,0.3251900243573086,196.77386995670236,0.17418239140186256,0.0,4.131696879662847,19.036119813654025,0.523178450237434,188.5959245132291,8,162.84663276831358
201,20577.612761458415,0.29905815427167987,0.31677958587749855,196.54747169721531,0.16324122183736595,0.0,4.3961922628581105,8.446635066610474,0.5470283113285389,396.4685710938669,2,83.45344785929294
202,20028.178202496812,0.29911940612699595,0.31844964712822704,196.25011395749465,0.1494597038653628,0.0,4.956352199777281,10.211684374682903,0.48772764727197093,210.34496405424747,5,85.78537488277337
203,20515.941181544233,0.29922807863796685,0.28904414820589547,195.723098415434,0.13855653442154772,0.0,5.54089560053726,6.001534426719163,1.1517086737134927,235.51532730739325,8,86.3964282554591
204,20432.244165831773,0.2992544391130694,0.2904925127023117,195.5953680883504,0.1277636499188988,0.0,5.747144951380229,4.5196157357852185,0.9666106382666141,376.0415341904619,6,85.00723996413844
205,19634.57455898628,0.2994547907763189,0.2867172159644345,194.6259218665968,0.13095938485573316,0.0,6.273849399489263,8.821617586773668,0.5912701163080715,310.07826023114484,5,116.20558104704497
206,19921.134866807213,0.2995897313145531,0.3015093223560189,193.974339301973,0.12792467165818122,0.0,6.843736381558209,0.06834161923135476,1.1297292673845958,226.1118311426796,4,45.06645599928186
207,19556.825349989987,0.29966687010145154,0.2930048875247644,193.60235277891184,0.12996060100882428,0.0,7.591748536862889,2.4465799270598354,0.7961367143127857,232.8607332815037,6,78.03972003213664
208,19545.27035212699,0.29980999445079476,0.32704170621707196,192.91310969944706,0.12645746691381643,0.0,8.043337266389505,21.937616253912864,0.9319331104530518,199.51040634397742,1,44.34241941914313
209,20097.23220784271,0.2999811284913166,0.3121898245946633,192.09059392569563,0.12552725909683535,0.0,8.441913527646637,4.457754709459774,0.867695665035696,589.3835854075078,4,88.07187060040161
210,20022.496563845012,0.30008966104228385,0.31598341414506065,191.56986817011264,0.1186994611907547,0.0,9.411387197982696,7.664085831975756,2.3827914799246566,337.94130924390635,6,62.566639820848735
211,20221.3120513127,0.30014717682641245,0.32174420849644697,191.29420106376725,0.10222282554864741,0.0,9.38626138003526,14.184318094108713,0.6603360219103706,226.48434848989325,5,91.04721933527809
212,20860.819044454773,0.30018574775368506,0.31317445135841976,191.1094458491517,0.08615412938079191,0.0,9.306567817890498,5.206985057861055,0.003002506197756466,297.90125443284296,2,48.694789633651304
213,20308.12818894448,0.30021143570546693,0.30065125606617854,190.98644976548513,0.07942739242643604,0.0,9.203598135147638,0.01272403391203086,0.0006564473674882718,210.4919598354083,8,70.39092462243129
214,20410.80169623334,0.30029586273060155,0.30360500542557906,190.58248493577335,0.07251905149124917,0.0,8.910471027973866,0.38988192355363516,0.12142527547908995,249.9711027823308,5,57.0489336675343
215,19510.367342922065,0.3003477155127476,0.3118895632391465,190.3345927211458,0.06719817183672588,0.0,8.817846412194331,4.240851420529934,0.23745607352902162,323.028724119314,2,54.41491915613628
216,19531.44699235703,0.300379269569118,0.3127421137941004,190.1838214304155,0.06042089014850823,0.0,8.536764609909072,4.870843918254108,0.5908013758329135,211.67069462531157,5,119.9789396871741
217,18232.34017279432,0.3003937877903333,0.29995082442460025,190.11447067111456,0.06351616110694897,0.0,8.366679500109864,0.00012091186079477702,0.4325666795964069,587.1969461771301,8,97.35239015563793
218,18483.49487405669,0.30038167900344653,0.29565113465551307,190.17231114930684,0.06233845352756203,0.0,8.494585846810137,0.9456314892239662,1.132420402709106,248.7756675406722,7,83.94477181511813
219,19130.92851410846,0.30037156546592203,0.3034403403159185,190.22062759043826,0.04088374164591425,0.0,8.412332082269826,0.3550782446800261,0.7039769157234995,235.53320370451914,7,77.86524342891401
220,18383.49311477557,0.30043682319656273,0.3119307975324798,189.90897309165058,0.02858034659781811,0.0,8.179331332859125,4.270317892830804,2.0612201132485892,296.8005467236506,5,67.8815739252424
221,19439.685390160368,0.3005242352811795,0.30173590565634656,189.49191532923945,0.02122912013831177,0.0,7.746416397559848,0.0904010534320805,4.26187583138276,158.3218023307988,6,75.18631829021245
222,19235.37013286232,0.30065171683639164,0.31321281056892497,188.88450123036526,0.017561466368784626,0.0,7.820782466903895,5.2373508939088715,5.036605639052238,214.47676529632406,5,75.43666751264367
223,19157.261805778013,0.3007487017940458,0.301131098178291,188.4230480198725,0.01399537987881965,0.0,7.6407182641146605,0.0383814926679959,6.1512496749694865,152.53909206141333,4,45.70710938293595
224,19244.50389268117,0.3008771350583228,0.3256808553755308,187.8128326973667,0.01146580505860753,0.0,7.608665257331527,19.78518998456792,5.496330525821977,229.9621074544187,5,125.36259135736462
225,19459.00655361106,0.30098720523020195,0.315856990719426,187.2906521200268,0.012024718829440242,0.0,7.53131951263182,7.543324640278901,8.978473127489227,258.03631150078263,8,101.38920762712912
226,19863.03328792501,0.3010622344837149,0.29963595355880795,186.93512474112035,0.011182985282649988,0.0,7.31263238699919,0.006626490567229257,7.551307475062544,153.16907762043775,8,101.63546910786395
227,20013.115457130036,0.30124631327934503,0.31677791464292576,186.064295162852,0.009843228178046665,0.0,6.413423666781436,8.444952592959092,10.615943486078212,250.44647564474215,6,66.9707334306242
228,19081.812262737432,0.3013932000373242,0.3143992558665469,185.37087001116376,0.00975055424623267,0.0,6.572521494354511,6.220157085308551,6.922597271599334,540.0235108452232,6,113.55176963570396
229,19237.152584132695,0.301499568452537,0.3283843951510769,184.86953259413772,0.010161000606099377,0.0,6.636756083369336,24.170216642774395,9.102296108230142,94.04950074984411,5,62.08054741097042
230,19322.783568854393,0.30157893073954656,0.32174954511066944,184.4959231185851,0.011801588148566716,0.0,6.298064766860892,14.191281375631368,11.346782706088899,375.51041506047216,2,96.01799828471087
231,18037.751405809948,0.30160711619544023,0.30782662553158485,184.36332693585632,0.01348165784430765,0.0,6.403944475057101,1.8376820163496812,14.150573066308857,574.8942734996228,4,58.871800251573156
232,19377.623381870046,0.3016644528462735,0.33311784583473736,184.09373843621117,0.01486488522947082,0.0,5.977159950757111,32.90375138200294,11.689374227856632,419.6445193551673,8,85.10048924991558
233,19290.485294977447,0.3016769420728585,0.3318524203280607,184.0350420917509,0.018278251622269124,0.0,6.028820095468395,30.437300422663707,5.841918034568564,241.54480345202967,7,83.90300941056316
234,18442.26265726892,0.3016758412264232,0.3032889557700824,184.04021542765398,0.02330405098306874,0.0,5.5162775843644996,0.32451690172675424,6.0233134863798625,576.2567166957926,5,82.50256223003487
235,19118.692147407375,0.3016451494522736,0.3258148252499916,184.1844781306962,0.029539559020828214,0.0,5.483377418968704,19.992156080628153,5.07483640332358,150.90958801834714,5,87.64591719431904
236,19882.279663544403,0.30158819205884585,0.3455834077549882,184.45234873801337,0.0346261096066441,0.0,5.870574954141741,62.33541187672555,3.7742138268514056,339.3253801487006,6,128.88313652582826
237,20169.404903540788,0.3016153971627487,0.34031010898525604,184.32437885860872,0.0390300993431097,0.0,5.674814034971529,48.74714659209663,3.654442021987787,367.8664176702751,8,101.16881645156141
238,20155.864062901914,0.3016130876904666,0.3117653872190646,184.3352406426745,0.04823944010118269,0.0,5.326246337948822,4.1527300924358705,3.667312430204283,341.91707042392073,5,57.758024320160985
239,19335.674107236122,0.3016909212003328,0.3308637846509585,183.9693546735746,0.055613277450283216,0.0,5.568357803096938,28.577196089422273,0.19693199761345026,197.59482406978287,3,121.68978412156027
240,20350.369909819612,0.3017578060117202,0.31895241259849394,183.65522760298825,0.07024760104088781,0.0,5.8823238283915265,10.775818299106568,0.3240706829763091,196.95973286960938,6,71.09317745284507
241,20267.885636499985,0.30184810020027547,0.3177734001407442,183.2315832691855,0.08614342675329406,0.0,6.490445198447533,9.476812576890167,0.012802918220304504,280.7612541802641,4,80.8041205180453
242,19734.2841315219,0.30191999861629015,0.3122018481181243,182.89459848240398,0.11123819078086619,0.0,7.17080690358678,4.466552924933208,0.6288182513138268,321.02216656403584,6,90.44999884684523
243,19280.13517754529,0.30191787218726235,0.3186273665631013,182.904560512941,0.14412500545363247,0.0,7.1015850395983735,10.409363552284354,0.7308975347600564,204.00057306676155,4,83.1554159787793
244,18797.39184700762,0.3019303408339941,0.3325287180420864,182.84615046888982,0.17376696422436677,0.0,7.585971899201054,31.74352492384672,0.22099962327998246,216.6793752371492,3,73.80851558363965
245,19149.57409900515,0.3018916920510565,0.3272788963568721,183.02723311940983,0.2032075083773994,0.0,7.7493922371699275,22.324145593469073,0.5754296343742028,319.07060016591356,5,86.57855416713639
246,19855.819698352432,0.30187258684874574,0.3377197137170029,183.11678057120335,0.2278904774357064,0.0,7.845312901629564,42.68330408677968,0.025436580065813577,353.4447271381267,5,93.57017737843792
247,19151.15670891715,0.3018431916571998,0.3130781536120778,183.25460070999608,0.2648347418055162,0.0,7.176282023838533,5.131143057033119,0.004021334729303692,180.90897349396013,5,61.56142637934836
248,19393.145039714047,0.30185461384399914,0.31272184156520305,183.20104132411475,0.2868221503866746,0.0,6.644021579195537,4.8553575843038494,0.0003246777094340469,397.32156663706473,7,95.0370188159395
249,20087.978855471192,0.3019654667995791,0.3170992391443537,182.68165115422784,0.28720948464820867,0.0,5.887164461057305,8.771519379473919,0.3213647950269237,498.01615138353327,5,101.30372023535865
250,19190.361380824088,0.3021802915221779,0.32880653619716727,181.67721082719652,0.28844201556816523,0.0,5.950514824819344,24.894495830361254,0.583937379164169,140.9570635896745,5,66.9640873350683
251,18639.120349123365,0.30229103936630325,0.3345208198334235,181.16047688308296,0.2846672788069903,0.0,6.403342342391992,35.750610059150624,1.3282293747891234,426.8136139771735,3,62.296742601731026
252,18366.332355986266,0.30232686958402594,0.33027148743991236,180.9934556585075,0.2821188095884502,0.0,6.3366735108408045,27.490888554743172,1.3690526321359457,270.3552363805855,7,64.71683803555217
253,18001.8024366493,0.3023861321267359,0.32570454007906385,180.71737458745505,0.27542263453650334,0.0,6.496532692773072,19.821701420286015,1.4042574264412564,202.36209633845206,4,53.14594098977824
254,18220.33837387583,0.30247327043197947,0.3203097556765277,180.31181392538969,0.25661986503780826,0.0,6.380751468300373,12.374585269207484,0.8505563009486694,139.00034869017327,6,108.7316259861003
255,18173.74061535661,0.30262078637302997,0.31849370874707883,179.62628104584797,0.2336009023253693,0.0,7.688094955908644,10.260517896653413,3.921285925906413,360.1916097644329,5,71.16208592260409
256,18355.483303359917,0.30278635735196874,0.3290073089805875,178.85839832933618,0.20050357884572398,0.0,7.589415045241599,25.242719228858185,1.740096839643245,150.00371898202957,7,73.54835305305423
257,18193.519476345573,0.3028996824814251,0.32395453897753246,178.33376884395193,0.17706216573250314,0.0,6.892643681396331,17.21459812878367,2.2796182012581143,280.99539283052866,6,82.78904496120094
258,18306.98227547784,0.30299918098505757,0.3097067842107502,177.87378386915762,0.15927540353768027,0.0,6.27312858550229,2.8266497914220925,1.1433922946662398,254.82314701702734,7,67.6032085444052
259,18595.186551427207,0.3030767134753495,0.3055740220745764,177.51576029260443,0.14595057583003965,0.0,6.217582566674524,0.932091662635954,1.3269953235541714,449.22900845555523,3,44.42161341642776
260,18416.913461854787,0.303170245260482,0.2929980353744719,177.0843364000348,0.13127774914132553,0.0,5.177432051695525,2.4513754308573437,0.022213331034323727,457.75320323044497,7,76.33721429058596
261,18718.939941492175,0.30323232278134504,0.2819989321568323,176.7982879664279,0.116129446682439,0.0,5.551198713708997,16.201922174716284,0.47137985588503767,349.7940008524363,5,67.72669416125876
262,18498.12885095437,0.30338374448824257,0.2943099447011779,176.10151825928705,0.10325030739202128,0.0,6.261888511561063,1.6188364651826759,0.729939061355243,284.7104628345579,6,132.629172356529
263,18811.03827158324,0.3034304984959237,0.29161747152194983,175.8866568174824,0.09260104388412814,0.0,5.825828363642709,3.5133391842660924,0.08432695008679715,267.8362991267836,8,112.71018655890863
264,18142.916176467454,0.3034884885139151,0.29505883095724483,175.62034169655917,0.07926694374221524,0.0,5.3841837328225335,1.2207575754540951,0.07381313935460004,259.95744640237655,3,92.47028555875247
265,18580.46121266325,0.3035475597691204,0.2983307988001264,175.34926851768654,0.06251881446351101,0.0,5.589625885713442,0.13931163228296847,0.014824484677227759,203.80840661693313,4,70.02040308978385
266,18395.323130441986,0.3036012349139505,0.2921699547888414,175.1031392002012,0.04940047777429889,0.0,4.984103149671277,3.065480400439385,0.5270256549997687,125.40148775630794,4,127.96715543178458
267,18730.598218786985,0.30359405856047844,0.2813000127064994,175.13603661778794,0.04078211535048543,0.0,5.102499062994533,17.484476238854167,0.4004309604916168,169.88246769972775,1,58.1795098404084
268,18841.95090154684,0.303573952808734,0.30128890188286644,175.2282206784485,0.028357880802499912,0.0,4.792672503238759,0.049838041909700835,0.6506696457303409,101.6814462401226,5,63.629811765161506
269,18195.685717091346,0.3035494225255707,0.309281458636612,175.34072388521147,0.016870415565511304,0.0,4.401727142853976,2.584364232694188,2.7148908224806414,263.362348183237,8,100.74917795978907
270,18846.780522212543,0.30361170433869344,0.30156860565559085,175.0551514211756,0.009503020130196355,0.0,4.599181977159353,0.07381571108254896,3.1600899992082034,194.51745909466356,6,70.24854664627449
271,18342.353705051744,0.30369259686760763,0.3009980057905396,174.68459318428336,0.00481507419638092,0.0,4.617080536663851,0.029880466738517294,4.551793596981279,177.78682188923352,4,86.92620033023174
272,19256.64111212679,0.3037386395961063,0.3032078236653786,174.47385271957697,0.0017513178121575386,0.0,4.170099635621879,0.30870398004488686,3.5801514192888426,332.36672728173863,6,72.9040202225148
273,18435.557263549774,0.3038056747666197,0.30125118169427756,174.16725593310412,0.0008037838280042925,0.0,4.431600675166129,0.046963668962858716,4.223396448127391,163.63183251624346,8,85.14342473501556
274,18682.056163835183,0.30388367647778564,0.3074620276149845,173.81084119615213,0.00031385044609272576,0.0,4.706885116868458,1.6704556838037334,3.145324910475648,376.35540073069984,6,93.20005332259467
275,18646.262023705225,0.30384941462933807,0.2962996297228948,173.96734956883418,0.00010380425959720172,0.0,4.038820221828112,0.6846370093841736,4.98224513776791,205.29677609590127,7,68.40688916723872
276,18567.025412459876,0.30382575860942507,0.3085983421324736,174.07545154288738,2.167421694324315e-5,0.0,3.3823819353464546,2.2179446228121322,2.9282768552150458,296.92147596258656,8,99.30828199640153
277,18514.912120965797,0.3038801330247093,0.3155817498032669,173.82702445007862,2.0205046951289423e-6,0.0,3.9461673597227667,7.283727807948272,2.0773372492461357,328.4200264391784,6,81.6493994039388
278,18770.54842554255,0.30390991137664125,0.3191921445035941,173.69104760131768,4.343335337093879e-8,0.0,4.177601970738121,11.050152319405154,1.6509315019467836,237.05568144602975,5,85.35381086415813
279,18111.91620014183,0.3039361092429046,0.2997718489710564,173.57146431322033,8.64334219659728e-6,0.0,4.746773159290715,0.0026026446004007034,2.1808801504428286,249.51326902588735,3,93.9049446589961
280,18199.30280019635,0.3038797337985324,0.3204352129653002,173.8288477974688,2.6557601421962887e-5,0.0,3.5727803303497807,12.527937868115213,1.3597885293051764,480.920490192068,4,99.77991481916104
281,18702.623918494428,0.30382168909305296,0.32466446840350105,174.09405157906463,9.08489397510864e-5,0.0,3.4110493994043285,18.250080048819065,1.5064635582017898,184.38804597267122,8,78.21238476116882
282,18794.649852698603,0.3037330171254605,0.30848660914390913,174.49958030355896,0.00047170010116476843,0.0,3.6085964223727127,2.160676042844467,2.3581911655657533,381.60010480189817,6,68.75900448011072
283,18293.52805399886,0.3036049471550593,0.32305142860629993,175.08612297543843,0.0018607204321744032,0.0,3.7769412409541068,15.941050823740294,1.3771333245241013,265.8167192309134,6,122.03616102443246
284,18197.96337925923,0.3034979063971283,0.33504173648091407,175.57710976867625,0.0047542291900770865,0.0,4.235800964219782,36.83769886793473,1.7180893694415762,251.2693516709868,5,69.14784785021237
285,18636.183127154076,0.3032467030404211,0.3147552510688028,176.73205782495904,0.010130298576872473,0.0,4.688699025356775,6.531523023102205,1.6333788165397496,456.94344324037036,7,66.2045829757329
286,19034.393659962847,0.30307018800581065,0.30998189409540144,177.5458792038396,0.015376409460926933,0.0,5.871290410545153,2.9891462919543135,0.6789109106145234,352.07707755481306,6,84.14620201768277
287,18603.934265515618,0.3029190754789835,0.3170235586274881,178.24406775043929,0.025774830565063935,0.0,6.481463779489519,8.694046450305747,0.22715024747253318,132.25267567413243,5,122.14228272948321
288,18736.530724328,0.3027560214059149,0.3360612167431834,178.99896687130433,0.035850517777427975,0.0,6.095234124646233,39.01234058996555,0.6473106861776802,290.46150572118313,6,63.51849800851846
289,18880.95343208414,0.30264318522924516,0.32052493769847823,179.52230374430624,0.06351813085717398,0.0,5.6793141725487235,12.638192025792398,1.8910051302243478,155.45432004156305,7,89.57890801199444
290,19192.575429813354,0.30246910017554507,0.3114786805789642,180.33121282769,0.10940426970438538,0.0,5.103733008756389,3.9528032350167166,1.554298294091947,204.34881209001958,6,77.24252857662316
291,19207.292166959844,0.3024285962369075,0.28825212521979005,180.51968045330173,0.13218202433679513,0.0,5.082668215177918,6.900628092574642,1.4282967355854401,87.40402171865647,7,113.51246282849776
292,18962.331753504455,0.30242951284257313,0.28291678705998596,180.5154143352158,0.14902631840813893,0.0,4.5218943928364945,14.591808217693131,2.2988812728823507,152.9908497651416,4,64.63153847217572
293,19372.58359686076,0.3024008763336279,0.30085693839987065,180.6487198136674,0.15213310620246567,0.0,4.820394726342888,0.02203030263518692,2.5102987805933714,263.2900854345878,7,112.89994280987608
294,19852.289390692033,0.30236183148118667,0.29415044637007765,180.83055632866973,0.1737600971500846,0.0,4.4597204502462615,1.7108638834668837,4.076351139131757,159.16489231171306,6,70.44767312561304
295,18984.288086006232,0.30232680080532864,0.3049261104103305,180.99377619405288,0.21309056733117643,0.0,5.1213742060346314,0.727996913243005,4.627728854344711,258.15840798566774,6,116.8165178642572
296,19526.150969350198,0.3023907649005655,0.2877903930299192,180.69580118157896,0.26710901449532787,0.0,4.749846923093164,7.453725118192255,7.704318329901365,182.85198970548421,3,64.75650221108677
297,21457.59740726854,0.30232929325496205,0.2735028091141622,180.98216058821055,0.30434253114954096,0.0,4.070623548188204,35.10505624202627,6.840145105959725,212.81858070609175,6,103.48686788091035
298,19931.73695461632,0.3022218692681615,0.2789981426677292,181.4831286041687,0.3905562610878001,0.0,2.6317624249644234,22.053900570252797,7.58798478907032,556.079621265458,5,110.41861707976705
299,19228.082388641695,0.30211676945813115,0.29004837684349744,181.9739279891368,0.4465510957601687,0.0,2.4983796208265057,4.951740172451893,5.719203200190823,155.10137479254502,1,59.69845938616944
300,19532.272702480055,0.3020175653755197,0.29292472247485474,182.4378032988403,0.49776363804275103,0.0,2.326037654222359,2.5029776028912756,6.3768842458575365,382.0602277079431,4,47.795615787050664
